"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x8e8b0b57fd40e47f62f8b0a3f778ff289077fa310d5fb1ecb9593b8977d17d7f","1618583736","2021-04-16 14:35:36","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","1,508.074396639945142027","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xe8e5302e6ba246e9c63450df6ea7bbdf97c7ca794fb934de98bd2b0c1e755af0","1618583739","2021-04-16 14:35:39","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","77.360648501862512262","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xe8e5302e6ba246e9c63450df6ea7bbdf97c7ca794fb934de98bd2b0c1e755af0","1618583739","2021-04-16 14:35:39","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xca190b8df579675e1df9c25cd2aee8127b770f40","31.518427741933189111","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x2b6c6f3a42a0415c718da8ea21b087cdd533a971e220d17dd60f85f67a3512fc","1618585540","2021-04-16 15:05:40","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","650","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x2b6c6f3a42a0415c718da8ea21b087cdd533a971e220d17dd60f85f67a3512fc","1618585540","2021-04-16 15:05:40","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","1,489.175259669500494753","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x47fb2c08d9e7b7695fba15d040afc2fa84faf0f1e9ec0c6fcadd65d3896b16ec","1618585546","2021-04-16 15:05:46","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","48.626890562542025868","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x47fb2c08d9e7b7695fba15d040afc2fa84faf0f1e9ec0c6fcadd65d3896b16ec","1618585546","2021-04-16 15:05:46","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xd146f727b48de007a491260dbd24016bf227a7b3","22.586022655818613972","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xbda38b7a7d9bfe317b72db23d064d7fa03cf54080c142201133d11970e19c1b9","1618587094","2021-04-16 15:31:34","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","500","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xbda38b7a7d9bfe317b72db23d064d7fa03cf54080c142201133d11970e19c1b9","1618587094","2021-04-16 15:31:34","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","1,022.587252066195692938","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xbe790adf20335cb256caeb1f33be1d3348fbb238ff019b8871ba223f27f3bc58","1618587100","2021-04-16 15:31:40","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","35.608447030269801579","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xbe790adf20335cb256caeb1f33be1d3348fbb238ff019b8871ba223f27f3bc58","1618587100","2021-04-16 15:31:40","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x82a4c81db4b4bb08f2ff3ae6ef1ade4fce79f1e5","18.175765174977957506","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xbeed43baa28b07d6740519477a9d30b1b674aceb005b3dc1ce83ae3c0b68823a","1618588237","2021-04-16 15:50:37","0xe19985486f04eaf3099227aca9d28bef753c305e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","75","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xbeed43baa28b07d6740519477a9d30b1b674aceb005b3dc1ce83ae3c0b68823a","1618588237","2021-04-16 15:50:37","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","38.111334523273443849","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xf5add3384c38eaa3049db394afb2b831c442727d436d480b162455470db1ab23","1618590439","2021-04-16 16:27:19","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","400","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xf5add3384c38eaa3049db394afb2b831c442727d436d480b162455470db1ab23","1618590439","2021-04-16 16:27:19","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","757.427219960988783328","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x85f629ec3ba461f1d870c4b858fcab066422788755e4d75427675dcc12ed62ea","1618591324","2021-04-16 16:42:04","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","34.482619268167344686","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x85f629ec3ba461f1d870c4b858fcab066422788755e4d75427675dcc12ed62ea","1618591324","2021-04-16 16:42:04","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x9ec271c041a18aa7bef070a1f196eea1d06ab7cb","18.81256681088892048","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x1c019909f088059044cac8531521964c509a11b9803f4549072e6da906c368ca","1618597042","2021-04-16 18:17:22","0xef9a55d5fc4bb6f8c29d1a7db3b2c516a686ac12","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","312.831151740670888693","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x1c019909f088059044cac8531521964c509a11b9803f4549072e6da906c368ca","1618597042","2021-04-16 18:17:22","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xef9a55d5fc4bb6f8c29d1a7db3b2c516a686ac12","555.796","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xd1dead40a9b659503b109e72ca005176fa2dc4ca6a3d4250da5d953e370bb8ef","1618597648","2021-04-16 18:27:28","0xe45a989f4f768ffd1ec7e40b23930bbc08806bee","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","67.727416955418633531","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xd1dead40a9b659503b109e72ca005176fa2dc4ca6a3d4250da5d953e370bb8ef","1618597648","2021-04-16 18:27:28","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","38.946953535056494997","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x7152572cb80c8184c2f7962806cff1cde1e7ce47172d98ae86618b3812c99bb9","1618597777","2021-04-16 18:29:37","0xd3e5abc3e04a9510db74615a005149884532c32f","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","500","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x7152572cb80c8184c2f7962806cff1cde1e7ce47172d98ae86618b3812c99bb9","1618597777","2021-04-16 18:29:37","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","279.162795006316885109","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xba977c560ca56481cd45983dcbba0b2892f38bb8eb2f1667d91b5a0b3021c378","1618597789","2021-04-16 18:29:49","0xd3e5abc3e04a9510db74615a005149884532c32f","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","622","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xba977c560ca56481cd45983dcbba0b2892f38bb8eb2f1667d91b5a0b3021c378","1618597789","2021-04-16 18:29:49","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","327.917492506580900088","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x190ca91ffb7910788bd1bdcb82cdaa822fbe87c2e85789f28ac81dd9d39b5665","1618597795","2021-04-16 18:29:55","0xf7019b0ea2d7bd8bc94394103630e8030788cf12","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","18.037366151403457365","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x190ca91ffb7910788bd1bdcb82cdaa822fbe87c2e85789f28ac81dd9d39b5665","1618597795","2021-04-16 18:29:55","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x0a248545205ced73a86706d63a0e9786d87e1f02","35.103450447746754078","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xde74be6bf2451f817616b89f5f6d1abc27582ad1a97347d0a50f4495ccbdf9f5","1618598284","2021-04-16 18:38:04","0x15a70c4791b580b8549ad24913a095cfb945ff99","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","500","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xde74be6bf2451f817616b89f5f6d1abc27582ad1a97347d0a50f4495ccbdf9f5","1618598284","2021-04-16 18:38:04","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","250.120121686861575335","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x16f6bc2dea0fbaa04f46f381f58d9f54622a2cefb9a88412e998a829060ee47c","1618598320","2021-04-16 18:38:40","0x15a70c4791b580b8549ad24913a095cfb945ff99","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","500","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x16f6bc2dea0fbaa04f46f381f58d9f54622a2cefb9a88412e998a829060ee47c","1618598320","2021-04-16 18:38:40","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","238.260028027965293577","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x8367628f65940881cf4aad0d0ac96fdc862d809971f2f4232020b9663db50c08","1618598380","2021-04-16 18:39:40","0xa8125c8b6bc20245c9082c708bd4d61677718dfb","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","21.890195255155315199","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x8367628f65940881cf4aad0d0ac96fdc862d809971f2f4232020b9663db50c08","1618598380","2021-04-16 18:39:40","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x0a248545205ced73a86706d63a0e9786d87e1f02","46.762232829094832875","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x02fa4ccebe079dfadc22c9a83db614d104961ad3ce609bd93c528b4c7e1b24bd","1618598380","2021-04-16 18:39:40","0x15a70c4791b580b8549ad24913a095cfb945ff99","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","500","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x02fa4ccebe079dfadc22c9a83db614d104961ad3ce609bd93c528b4c7e1b24bd","1618598380","2021-04-16 18:39:40","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","228.225489960503049009","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x381d88696488b1dfc6ffddf2a2fb2473adc461f0ad00afae953277ce72217f51","1618598419","2021-04-16 18:40:19","0x15a70c4791b580b8549ad24913a095cfb945ff99","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","37.55","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x381d88696488b1dfc6ffddf2a2fb2473adc461f0ad00afae953277ce72217f51","1618598419","2021-04-16 18:40:19","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd","16.712450253050837903","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x07021ebe16f11aa2c4a46766a127f592ce0fe4eb38796ad019f90fd5189fe8ea","1618610631","2021-04-16 22:03:51","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","500","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x07021ebe16f11aa2c4a46766a127f592ce0fe4eb38796ad019f90fd5189fe8ea","1618610631","2021-04-16 22:03:51","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","1,065.48363731568505773","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xf9a76caa81e0b0b36fda59aea072bf1ce81bd757c6196f622b965a56f6b511f9","1618617100","2021-04-16 23:51:40","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","30.96612091428425905","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xf9a76caa81e0b0b36fda59aea072bf1ce81bd757c6196f622b965a56f6b511f9","1618617100","2021-04-16 23:51:40","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","15.204456204530519757","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xc5140d9755926a2f618dea93c251270be59f3013cb029baaf880ac6348dd1a90","1618617932","2021-04-17 00:05:32","0x0f3a7b4223121f3c10748fb292fa44ff05750fff","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","189","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xc5140d9755926a2f618dea93c251270be59f3013cb029baaf880ac6348dd1a90","1618617932","2021-04-17 00:05:32","0x0f3a7b4223121f3c10748fb292fa44ff05750fff","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","92.845240696235711413","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xe0654253e63ffd3433416abc12eb4f2862edeb53389b72455bdc444e594cd102","1618676678","2021-04-17 16:24:38","0xe19985486f04eaf3099227aca9d28bef753c305e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","76.721646751303159083","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xe0654253e63ffd3433416abc12eb4f2862edeb53389b72455bdc444e594cd102","1618676678","2021-04-17 16:24:38","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","37.475198650859465799","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xc84f2e20979f9f5a67762c11e502f9be9c267985c13df25f90f08595ffaff51f","1618680906","2021-04-17 17:35:06","0xf0f4acd13f18b0f9032923ace1d9c704b0d87cc5","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","75","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xc84f2e20979f9f5a67762c11e502f9be9c267985c13df25f90f08595ffaff51f","1618680906","2021-04-17 17:35:06","0xf0f4acd13f18b0f9032923ace1d9c704b0d87cc5","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","153.805313058942787309","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x590d7579731ee17206c5574e9f99681e65e77891b73d0ebb964e20391b7f1001","1618698036","2021-04-17 22:20:36","0x8eff186a08c2ed42eaad4d2ce7a2f9bf6aefde1d","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","550.044833630766267236","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x590d7579731ee17206c5574e9f99681e65e77891b73d0ebb964e20391b7f1001","1618698036","2021-04-17 22:20:36","0x8eff186a08c2ed42eaad4d2ce7a2f9bf6aefde1d","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","1,127.997571107121437353","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x747a690887b4ed2d5dc8926132a8a98b33f299a673e55fa71fb2730518a7732c","1618706292","2021-04-18 00:38:12","0x7ad52b4284b96671d46d7966d9377200d89dcd35","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","209","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x747a690887b4ed2d5dc8926132a8a98b33f299a673e55fa71fb2730518a7732c","1618706292","2021-04-18 00:38:12","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x7ad52b4284b96671d46d7966d9377200d89dcd35","100.758589590845158292","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xf2186874876ecc9ff9a4f7155d55c0f9d4246bdfb61ef158ad2d12c40cb74803","1618710477","2021-04-18 01:47:57","0x680bb373b183ea2fd60c89fe33e1ead271822517","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","891.730076026631828826","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xf2186874876ecc9ff9a4f7155d55c0f9d4246bdfb61ef158ad2d12c40cb74803","1618710477","2021-04-18 01:47:57","0x680bb373b183ea2fd60c89fe33e1ead271822517","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","426.72279851447974906","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x08067d4ab09b95c0560cdfb9b114f9d6eb1b222f487b307b9717e5b987dbcac4","1618725124","2021-04-18 05:52:04","0xef9a55d5fc4bb6f8c29d1a7db3b2c516a686ac12","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","700","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x08067d4ab09b95c0560cdfb9b114f9d6eb1b222f487b307b9717e5b987dbcac4","1618725124","2021-04-18 05:52:04","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xef9a55d5fc4bb6f8c29d1a7db3b2c516a686ac12","324.520476945792278073","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xa089213fc9ec1bf3307f3c3830bff703f28c21e082903e26208c3f2974f1b3c8","1618747227","2021-04-18 12:00:27","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","31.366449749271888474","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xa089213fc9ec1bf3307f3c3830bff703f28c21e082903e26208c3f2974f1b3c8","1618747227","2021-04-18 12:00:27","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","14.096651727657821857","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x044507903b94dba252e146732eda6084d10fca0f28ce7c1d7352973bd69302e4","1618754862","2021-04-18 14:07:42","0xa5869a6cdba921873c226401a2bbbd257d6ed59c","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","1,424.382583250511093851","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x044507903b94dba252e146732eda6084d10fca0f28ce7c1d7352973bd69302e4","1618754862","2021-04-18 14:07:42","0xa5869a6cdba921873c226401a2bbbd257d6ed59c","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","640.58460045","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x0ee74a055dea3b1a348068cbd9dffd7d252b95449a3ee887e379b733cc753b0e","1618763520","2021-04-18 16:32:00","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","15.353324296155095279","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x0ee74a055dea3b1a348068cbd9dffd7d252b95449a3ee887e379b733cc753b0e","1618763520","2021-04-18 16:32:00","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x0a248545205ced73a86706d63a0e9786d87e1f02","34.025094758364154358","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x42ca4a53bee934f37c911ad8a111008d08c0b159d6206126e421b58b7c992ab3","1618765626","2021-04-18 17:07:06","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","495.8","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x42ca4a53bee934f37c911ad8a111008d08c0b159d6206126e421b58b7c992ab3","1618765626","2021-04-18 17:07:06","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","218.847872413697299043","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xbb38233cbbc5b970f6048383c4a3a6b6ad13e2aeadb2f1c34a14bf5bbcdd6e63","1618772400","2021-04-18 19:00:00","0xa6f51f8fb927759ed87d3132e410fbc9df648966","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","1,000","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0xbb38233cbbc5b970f6048383c4a3a6b6ad13e2aeadb2f1c34a14bf5bbcdd6e63","1618772400","2021-04-18 19:00:00","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xa6f51f8fb927759ed87d3132e410fbc9df648966","416.790290815603171699","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xcacc2962f89022e611d72ad0888e7d656350656444c5e93127bed8e0bb898b0e","1618772592","2021-04-18 19:03:12","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","13.774443738013445489","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xcacc2962f89022e611d72ad0888e7d656350656444c5e93127bed8e0bb898b0e","1618772592","2021-04-18 19:03:12","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x0a248545205ced73a86706d63a0e9786d87e1f02","34.149493001663684429","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x2225cdd488ac0aaaae6399b8da3f4deeb3116d71e232aa224a3c719b3f271be5","1618772961","2021-04-18 19:09:21","0xa6f51f8fb927759ed87d3132e410fbc9df648966","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","1,000","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x2225cdd488ac0aaaae6399b8da3f4deeb3116d71e232aa224a3c719b3f271be5","1618772961","2021-04-18 19:09:21","0xa6f51f8fb927759ed87d3132e410fbc9df648966","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","403.065278680645618024","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xb54637e171e29b7d13c74949a7b3be033f29c24316c45f766387831887afec68","1618782231","2021-04-18 21:43:51","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","468.391850307116268197","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0xb54637e171e29b7d13c74949a7b3be033f29c24316c45f766387831887afec68","1618782231","2021-04-18 21:43:51","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc751b04135fa97574ba6affb3e0040bec355b95c","1,113.236770635564846393","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x5a1ba75ebe45009ce752df784eab7ed37482c491d5210cf7c0b591feda0d90ed","1618782231","2021-04-18 21:43:51","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","24.697476690450269297","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x5a1ba75ebe45009ce752df784eab7ed37482c491d5210cf7c0b591feda0d90ed","1618782231","2021-04-18 21:43:51","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xda7e02ed41f9169a15a492e80bdb19cd2227d467","10.773224749176778215","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x7b08ed069eaed3675a2a4c82d00f9df650ffad444a92f966c3c838895220f4b4","1618786950","2021-04-18 23:02:30","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","478.613107559289266693","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x7b08ed069eaed3675a2a4c82d00f9df650ffad444a92f966c3c838895220f4b4","1618786950","2021-04-18 23:02:30","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc751b04135fa97574ba6affb3e0040bec355b95c","1,050.745135855891433399","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x4c535b3a5bbab90b3d7144187599512c7da8e34d50c956a8210028c5658b7fc3","1618787346","2021-04-18 23:09:06","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","465","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x4c535b3a5bbab90b3d7144187599512c7da8e34d50c956a8210028c5658b7fc3","1618787346","2021-04-18 23:09:06","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0x625ba0e00de540d8a65d4c7f93996ea8040e0f3e","215.72284709397056625","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x7a36242958d2e63d3fd3e3b98e6fa81709921d31a559829578ffb3b3cf828144","1618788915","2021-04-18 23:35:15","0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","477.783619153247189565","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
"0x7a36242958d2e63d3fd3e3b98e6fa81709921d31a559829578ffb3b3cf828144","1618788915","2021-04-18 23:35:15","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xc751b04135fa97574ba6affb3e0040bec355b95c","1,004.178587713905067747","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x194ce4eb0123528a4be5e21cfab51aa7fb901feea0c4e44165aa559f16af2332","1618788915","2021-04-18 23:35:15","0x0a248545205ced73a86706d63a0e9786d87e1f02","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","36.310824705063632228","0x530e9346870e632a63e8d461bb3c3622e00782de","Wrapped Zero","wZER"
"0x194ce4eb0123528a4be5e21cfab51aa7fb901feea0c4e44165aa559f16af2332","1618788915","2021-04-18 23:35:15","0xb374394aee78d2f42926b9eb040e248ee2ea67ec","0xda7e02ed41f9169a15a492e80bdb19cd2227d467","17.872054998073436656","0x55d398326f99059ff775485246999027b3197955","Binance-Peg BUSD-T","BUSD-T"
